"Y9H_SCHID","Y9H_SCH1","Y9H_SCH2R","Y9H_SCH3R","Y9H_SCH4_1","Y9H_SCH4_2","Y9H_SCH4_3","Y9H_SCH4_4","Y9H_SCH4_5","Y9H_SCH4_6","Y9H_SCH4_7","Y9H_SCH4_8","Y9H_SCH4_9R","Y9H_SCH4_10","Y9H_SCH4_11","Y9H_SCH4_12","Y9H_SCH4_13","Y9H_SCH4_14","Y9H_SCH4_15","Y9H_SCH4_16","Y9H_SCH4_17","Y9H_SCH4_18","Y9H_SCH4_19","Y9H_SCH4_19etc","Y9H_SCH5_1","Y9H_SCH5_1_1","Y9H_SCH5_1_2","Y9H_SCH5_2","Y9H_SCH5_3","Y9H_SCH5_4","Y9H_SCH5_5","Y9H_SCH6A1","Y9H_SCH6A2","Y9H_SCH6A3","Y9H_SCH6A4","Y9H_SCH6B1","Y9H_SCH6B2","Y9H_SCH6B3","Y9H_SCH6B4","Y9H_SCH6B5","Y9H_SCH6C1","Y9H_SCH6C2","Y9H_SCH6C3","Y9H_SCH6D1","Y9H_SCH6D2","Y9H_SCH6D3","Y9H_SCH6D4","Y9H_SCH6D5","Y9H_SCH6D6","Y9H_SCH6D7","Y9H_SCH6D8","Y9H_SCH6D9","Y9H_SCH6D10","Y9H_SCH6D11","Y9H_SCH6D12","Y9H_SCH6D13","Y9H_SCH6D14","Y9H_SCH6D15","Y9H_SCH6D16","Y9H_SCH6D17","Y9H_SCH6D18","Y9H_SCH6D19","Y9H_SCH6D20","Y9H_SCH6D21","Y9H_SCH6D22","Y9H_SCH6D23","Y9H_SCH6D24","Y9H_SCH6D25","Y9H_SCH6D26","Y9H_SCH6D27","Y9H_SCH6D28","Y9H_SCH6D28etc","Y9H_SCH7_1","Y9H_SCH7_2","Y9H_SCH7_3","Y9H_SCH7_4","Y9H_SCH7_5","Y9H_SCH7_6","Y9H_SCH8_1","Y9H_SCH8_2","Y9H_SCH8_3","Y9H_SCH9_1M","Y9H_SCH9_2M","Y9H_SCH9_3M","Y9H_SCH9_4M","Y9H_SCH9_5M","Y9H_SCH9_5etc","Y9H_SCH9_6M","Y9H_SCH10","Y9H_SCH10_1","Y9H_SCH10_2","Y9H_SCH10_2etc","Y9H_SCH11_1","Y9H_SCH11_2","Y9H_SCH11_3","Y9H_SCH12_1","Y9H_SCH12_2","Y9H_SCH13_1","Y9H_SCH13_2","Y9H_SCH13_3","Y9H_SCH13_4","Y9H_SCH13_5","Y9H_SCH13_6","Y9H_SCH14_1_1","Y9H_SCH14_1_2","Y9H_SCH14_2_1","Y9H_SCH14_2_2","Y9H_SCH14_3_1","Y9H_SCH14_3_2","Y9H_SCH14_4_1","Y9H_SCH14_4_2","Y9H_SCH14_5_1","Y9H_SCH14_5_2","Y9H_SCH14_6etc","Y9H_SCH14_6_1","Y9H_SCH14_6_2","Y9H_SCH15","Y9H_SCH15_1_1","Y9H_SCH15_1_2","Y9H_SCH15_1_3","Y9H_SCH15_1_4","Y9H_SCH15_1_5","Y9H_SCH15_1_6","Y9H_SCH16","Y9H_SCH16_1","Y9H_SCH16_1etc","Y9H_SCH16_2","Y9H_SCH16_3","Y9H_SCH17_1","Y9H_SCH17_2","Y9H_SCH17_3","Y9H_SCH17_4","Y9H_SCH17_5","Y9H_SCH17_6","Y9H_SCH17_7","Y9H_SCH17_8","Y9H_SCH17_9","Y9H_SCH18_1","Y9H_SCH18_2","Y9H_SCH18_3","Y9H_SCH18_4","Y9H_SCH18_5","Y9H_SCH18_6","Y9H_SCH18_7","Y9H_SCH18_8","Y9H_SCH19_1","Y9H_SCH19_2","Y9H_SCH19_3","Y9H_SCH19_4","Y9H_SCH19_5","Y9H_SCH19_6","Y9H_SCH19_7","Y9H_SCH19_8","Y9H_SCH20_1","Y9H_SCH20_2","Y9H_SCH20_3","Y9H_SCH20_4","Y9H_SCH20_5","Y9H_SCH20_6"
441.0,1,1,3,2,1,2,2,1,2,1,1,2,2,2,1,1,1,1,2,1,2,1,"학생참여형과학수업",284.0,153.0,131.0,6.0,,10.0,,56.0,10.0,1.0,1.0,12.0,23.0,15.0,7.0,18.0,33.0,23.0,1.0,2.0,,,2.0,,,1.0,,,,,,1.0,,9.0,,,,,,1.0,1.0,,,,,,2.0,"사회복무요원",76.8,11.2,0.1,4.0,,7.9,0,0,0,0,0,0,0,0,,1,2,,1,,4,4,4,1,1,92.0,6.0,4.0,1.0,,34.0,1.0,25.0,,,,,,,,,,,,1,1,1,1,1,1,2,1,,7,57.0,180.0,1,1,1,1,1,1,1,1,1,74.0,168.0,1.0,,,,,70.0,16.9,74.59,0.7,3.2,2.1,1.4,,1.1,,,,,,
442.0,1,1,3,2,1,2,2,1,,1,2,2,2,2,2,2,2,2,2,2,2,2,,186.0,102.0,84.0,9.0,15.0,,,45.0,8.0,1.0,,3.0,25.0,12.0,5.0,19.0,21.0,24.0,,2.0,,,1.0,,,1.0,,,,,,1.0,1.0,6.0,,,,,,,,,,,,,1.0,"각급학교장애인일자리근로자",45.0,29.0,3.0,22.0,0.0,1.0,0,0,0,,,,,,,,2,,1,,4,3,3,2,3,76.0,13.0,2.0,3.0,3.0,5.0,1.0,,,,,,,,,,,,,1,1,1,2,1,1,2,1,7,,51.0,15.0,1,1,1,1,1,2,1,2,1,34.0,110.0,4.0,,,,,71.0,22.0,65.0,1.0,,,1.0,,11.0,,,,,,
443.0,1,1,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,,,327.0,187.0,140.0,12.0,12.0,3.0,8.0,54.0,21.0,1.0,1.0,16.0,23.0,8.0,8.0,16.17,46.0,8.0,,1.0,,,2.0,,,,,,,,,1.0,1.0,9.0,,1.0,,,,1.0,,1.0,,,,,,,25.0,15.0,3.0,5.0,,52.0,3,3,3,0,1,0,0,0,,0,1,2,-999,,5,5,5,4,4,63.0,6.0,7.0,6.0,,98.0,,,1.0,15.0,,,,,,,,,,1,1,1,1,1,1,1,1,,9,76.0,22.5,1,1,1,1,1,1,1,1,1,59.0,168.0,1.0,8.0,12.0,,98.0,23.0,15.0,65.0,1.0,6.0,3.0,,5.0,5.0,,,,,,
444.0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,,64.0,0.0,64.0,10.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,2.0,12.0,10.0,5.0,24.0,18.0,10.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,30.0,20.0,5.0,25.0,20.0,0.0,2,2,2,0,1,0,0,0,,0,2,,4,,3,2,3,3,3,2.0,4.0,1.0,1.0,2.0,0.0,0.0,,0.0,,1.0,1.0,0.0,,0.0,,,0.0,,1,1,2,1,1,1,2,1,5,,32.0,15.0,1,1,1,1,1,2,2,2,1,25.0,10.0,0.0,15.0,0.0,0.0,,,30.0,40.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
445.0,2,2,3,2,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,2,,,111.0,50.0,61.0,7.0,12.0,0.0,1.0,22.0,8.0,1.0,0.0,0.0,14.0,7.0,1.0,17.8,10.0,11.0,1.0,1.0,,,4.0,,,,,,,,,1.0,1.0,4.0,,,,,,1.0,,,,,,,,,48.0,20.0,,30.0,2.0,,3,3,3,0,1,0,1,0,,0,2,,1,,4,4,4,4,4,36.0,17.0,3.0,4.0,1.0,,,,,,,,,,,,"진로전담교사",1.0,10.0,2,,,,,,,1,3,,29.0,45.0,1,1,1,1,1,1,1,1,1,43.0,50.0,,10.0,,,,6.0,35.0,50.0,,,10.0,,,5.0,,,,,,
447.0,2,2,3,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,,,229.0,124.0,105.0,15.0,16.0,1.0,6.0,53.0,13.0,1.0,,3.0,27.0,23.0,1.0,17.9,35.0,19.0,,2.0,,,1.0,,,,,,,,,,1.0,6.0,,,,,,1.0,3.0,,,,,,6.0,"사감 3, 환경청소원 2, 당직전담원 1",81.27,3.9,0.19,14.21,0.03,0.4,0,0,0,0,0,0,0,0,,1,2,,1,,0,0,0,3,3,34.0,12.0,7.0,4.0,0.0,15.0,1.0,20.0,,,,,,,,,,,,1,1,1,1,1,1,2,1,7,10,65.0,20.0,1,1,1,1,1,1,1,1,1,78.0,101.0,,7.0,,4.0,,29.0,15.28,64.19,,15.72,,0.43,0.04,,,14.0,10.0,,,
448.0,1,1,3,2,,,,,,,,2,,1,,,,,,,,,,240.0,120.0,120.0,16.0,33.0,5.0,,,9.0,1.0,0.0,15.0,27.0,11.0,6.0,16.22,33.0,25.0,1.0,2.0,,,,1.0,,,,,,,,1.0,1.0,7.0,,,,,,1.0,1.0,,,,,,3.0,"장애인 사서보조 1,시설당직원1 ,시설미화원1",55.7,7.4,,1.95,,34.95,0,0,0,0,0,0,0,0,,1,2,,1,,5,5,5,5,5,57.0,17.0,3.0,10.0,0.0,4.0,1.0,28.0,,,,,,,,,,,,1,,,,,1,,1,7,9,55.0,15.0,1,1,1,1,1,2,2,2,1,106.0,111.0,3.0,,,1.0,,,27.08,65.83,0.43,5.83,,0.83,,,,,,,,
449.0,2,1,3,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,2,2,,314.0,172.0,142.0,,,,,73.0,7.0,1.0,,2.0,28.0,26.0,17.0,22.0,29.0,40.0,1.0,1.0,,,3.0,,,,,,,,,,1.0,9.0,,,,,,,,1.0,,,,,,,82.6,5.1,,12.2,0.1,,3,3,3,0,1,0,0,0,,0,2,,1,,5,4,5,5,5,5.0,3.0,4.0,5.0,,47.0,,,1.0,1.0,,,,,,,,,,1,1,2,1,1,2,2,1,7,,70.0,30.0,1,1,1,1,1,2,1,2,1,15.0,280.0,3.0,,,,,5.0,3.0,95.0,1.0,,,,,1.0,,,,,,
450.0,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,34.0,19.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,,0,2,,1,,,,,0,0,54.0,14.0,10.0,7.0,0.0,45.0,,,,,,,,,,,,,,2,,,,,,,1,6,,30.0,90.0,1,1,1,1,1,1,1,2,1,34.0,145.0,4.0,,,,,70.0,13.4,57.3,0.15,,,,,27.6,,,,,,
452.0,1,1,3,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,,,,,,12.0,0.0,1.0,0.0,72.0,15.0,1.0,1.0,15.0,45.0,7.0,5.0,15.5,29.0,43.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,11.6,0.9,44.6,,42.9,1,1,1,0,1,0,0,0,,0,2,,1,,3,2,2,4,4,8.0,15.0,3.0,6.0,1.0,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,1,1,1,1,1,1,2,1,6,,67.0,34.0,1,1,1,1,1,1,1,1,1,79.0,128.0,0.0,0.0,0.0,0.0,0.0,62.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,,
453.0,1,1,3,2,1,,,,,1,1,,,,,,,,,,,,,260.0,,,12.0,24.0,,,56.0,20.0,1.0,0.0,24.0,18.0,8.0,4.0,13.7,36.0,18.0,2.0,2.0,,,,2.0,,,,,,,,1.0,1.0,8.0,,,,,,1.0,3.0,,,,,,4.0,"축구조리장 1, 기타 3",48.0,6.0,0.0,3.0,0.0,43.0,0,0,0,0,0,0,0,0,,1,2,,1,,4,4,4,4,4,32.0,12.0,5.0,4.0,,5.0,1.0,5.0,,,,,,,,,,,,1,1,1,2,1,1,2,1,7,10,74.0,270.0,1,1,1,1,1,2,1,2,1,171.0,159.0,0.0,3.0,22.0,0.0,0.0,0.0,35.0,64.0,,1.0,,,,,,,,,,
454.0,1,2,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,,,325.0,118.0,207.0,3.0,14.0,8.0,0.0,63.0,16.0,1.0,0.0,34.0,23.0,15.0,7.0,,,,,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,46.1,10.2,0.0,8.5,0.0,35.2,0,0,0,0,0,0,0,0,,1,2,,1,,3,3,3,0,0,42.0,6.0,10.0,5.0,2.0,,1.0,20.0,,,,,,,3.0,6.0,,,,1,1,1,2,1,1,2,1,7,9,70.0,9.0,1,1,1,1,1,1,1,2,1,189.0,194.0,,,,,,5.0,30.0,50.0,,,9.5,,0.5,,,,,,,
455.0,1,1,3,2,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,,,260.0,141.0,119.0,,,0.0,0.0,48.0,14.0,1.0,0.0,5.0,18.0,14.0,11.0,20.3,38.0,10.0,,2.0,,,,,,,,,,,,1.0,1.0,8.0,,1.0,,,,1.0,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,,0,,,-999,,3,3,3,3,3,92.0,7.0,4.0,3.0,,,,,1.0,5.0,,,,,,,,,,1,1,1,1,1,1,2,1,7,7,61.0,15.0,1,1,1,1,1,1,1,1,1,52.0,165.0,2.0,,,,,,20.0,70.0,,,,,,10.0,,,,,,
456.0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,"자율형공립고",166.0,89.0,77.0,9.0,2.0,0.0,0.0,49.0,7.0,1.0,0.0,7.0,23.0,17.0,2.0,17.02,25.0,24.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,46.35,9.2,0.0,33.55,,10.9,2,2,2,0,1,1,0,0,,0,2,,4,,5,5,5,0,0,70.0,0.0,4.0,2.0,0.0,6.0,1.0,,,,,,,,,,,,,1,2,2,1,1,1,2,1,7,,56.0,23.0,1,1,1,1,1,1,1,1,1,32.0,135.0,2.0,5.0,5.0,5.0,0.0,92.0,4.8,92.1,0.0,0.0,0.0,0.0,1.8,0.0,,,,,,
458.0,1,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,232.0,104.0,128.0,3.0,7.0,1.0,2.0,48.0,10.0,1.0,,32.0,10.0,4.0,2.0,10.0,31.0,16.0,1.0,2.0,,,6.0,,,1.0,,,,,,,1.0,8.0,,,,,,1.0,,,,,,,,,66.9,17.8,,8.9,,6.4,2,2,2,0,0,1,0,0,,0,1,2,-999,,4,4,4,4,4,14.0,7.0,9.0,5.0,0.0,17.0,1.0,20.0,,,,,,,,,,,,1,1,1,1,1,1,2,1,7,8,56.0,240.0,1,1,1,1,1,1,1,2,1,60.0,159.0,,,,,,46.0,20.0,80.0,,,,,,,,,,,,
459.0,1,1,3,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,,,335.0,164.0,171.0,3.0,8.0,3.0,,65.0,19.0,1.0,1.0,12.0,30.0,16.0,7.0,18.5,37.0,45.0,2.0,1.0,1.0,,,,,3.0,,,1.0,,,1.0,,10.0,3.0,1.0,,,,1.0,2.0,1.0,,,,,,,81.79,13.6,0.11,4.34,0.0,0.16,1,1,1,0,1,0,0,0,,0,1,2,-999,,4,4,4,3,3,39.0,24.0,8.0,5.0,3.0,10.0,1.0,20.0,,,,,,,,,,,,1,1,1,1,1,1,2,1,7,,72.0,150.0,1,1,1,1,1,1,1,1,1,52.0,258.0,0.0,9.0,2.0,2.0,1.0,40.0,12.9,83.8,,1.5,1.8,,,,,,,,,
460.0,1,1,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,,,256.0,144.0,122.0,3.0,21.0,,,45.0,16.0,1.0,0.0,8.0,19.0,10.0,9.0,17.0,26.0,20.0,1.0,3.0,,,1.0,,,1.0,,,,,,1.0,1.0,8.0,,,,,,1.0,,1.0,,,,,,,,,,,,,3,3,3,0,0,1,1,0,,0,,,-999,,3,3,3,3,3,61.0,16.0,10.0,6.0,1.0,2.0,1.0,7.0,,,,,,,,,,,,1,1,1,2,1,1,2,1,7,8,54.0,180.0,1,1,1,1,1,2,2,2,1,92.0,142.0,,7.0,,,,,,,,,,,,,,,,,,
462.0,1,1,3,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2,,,242.0,141.0,101.0,2.0,4.0,5.0,1.0,55.0,11.0,1.0,0.0,10.0,24.0,15.0,6.0,16.3,32.0,24.0,,,,,2.0,2.0,,,,,,,,1.0,1.0,8.0,,1.0,,,,,,,,,,,,,79.0,12.0,0.0,4.0,0.0,5.0,0,0,0,0,0,0,0,0,,1,2,,4,,4,4,4,1,1,62.0,10.0,5.0,3.0,0.0,0.0,,,1.0,,,,,,,,,,,1,1,1,1,1,2,2,1,7,9,64.0,30.0,1,1,1,1,1,1,1,1,1,67.0,145.0,,,,,,62.0,23.0,50.0,,,,,,20.0,,,,,,
463.0,2,1,3,2,1,,,,,1,,2,,,,,,1,,,,,,364.0,176.0,188.0,14.0,27.0,1.0,,85.0,5.0,1.0,,7.0,31.0,27.0,26.0,,70.0,20.0,1.0,1.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,75.04,2.16,,0.89,2.15,19.76,0,0,0,0,0,0,0,0,,1,2,,1,,5,4,4,4,4,27.0,12.0,6.0,2.0,6.0,,,,,,1.0,,4.0,,,,"교육청Wee센타지원",1.0,,1,,,,1,1,1,1,7,11,60.0,256.0,1,1,1,1,1,1,1,1,1,66.0,352.0,,,,,,18.0,30.0,70.0,,,,,,,,,,,,
464.0,1,2,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,,293.0,142.0,151.0,11.0,10.0,,,58.0,11.0,1.0,,19.0,27.0,19.0,5.0,20.0,33.0,33.0,3.0,2.0,,,2.0,,,,,,,,,1.0,1.0,9.0,,,,,,,,,,,7.0,,,,30.0,20.0,10.0,20.0,,20.0,0,0,0,1,0,0,0,0,,0,1,2,-999,,1,1,1,1,1,97.0,16.0,12.0,10.0,,,,,,,1.0,10.0,,,,,,,,2,,,,,,,1,7,,69.0,22.5,1,1,1,1,2,2,1,2,2,42.0,138.0,,,,,,53.0,35.0,65.0,,,,,,,,,,,,
465.0,2,2,3,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,2,,,137.0,69.0,68.0,3.0,21.0,2.0,4.0,34.0,15.0,1.0,0.0,3.0,16.0,8.0,7.0,19.6,18.0,15.0,1.0,,,,,,,,,,,,,,1.0,7.0,,,,,,,,,,,,,,,80.5,9.1,,0.7,,9.7,0,0,0,0,0,0,0,0,,1,1,2,-999,,4,4,4,4,4,25.0,7.0,4.0,14.0,1.0,,,,,,1.0,1.0,,,,,,,,2,,,,,,,1,7,8,44.0,132.0,1,1,1,1,1,1,1,1,1,70.0,36.0,,18.0,,,,47.0,30.0,50.0,,15.0,,,,5.0,,12.0,,,,
466.0,2,1,3,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,1,2,,,215.0,131.0,84.0,4.0,0.0,0.0,0.0,43.0,19.0,1.0,0.0,4.0,11.0,23.0,5.0,20.0,30.0,12.0,1.0,1.0,,,2.0,,,,,,,,,1.0,1.0,9.0,,,,,,1.0,,,,,,,,,77.9,1.0,0.0,1.0,0.0,20.1,0,0,0,0,0,0,0,0,,1,2,,1,,0,0,0,0,0,34.0,12.0,5.0,11.0,0.0,2.0,,,,,1.0,5.0,,,,,,,,2,,,,,,,1,4,,31.0,86.0,1,1,1,1,2,1,2,2,1,6.0,124.0,0.0,0.0,0.0,0.0,0.0,158.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
467.0,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,,341.0,169.0,172.0,10.0,29.0,4.0,0.0,74.0,4.0,1.0,0.0,15.0,33.0,22.0,8.0,17.13,38.0,36.0,0.0,2.0,,,2.0,,,,,,,,,,1.0,9.0,,,,,,1.0,,,,,,,,,21.4,12.3,0.0,54.3,0.0,12.0,2,2,2,0,1,0,0,0,,0,1,2,-999,,3,3,3,3,3,73.0,6.0,8.0,19.0,2.0,0.0,1.0,10.0,0.0,,0.0,,0.0,,0.0,,,,,1,1,1,1,1,2,2,1,7,9,68.0,15.0,1,1,1,1,1,1,1,1,1,128.0,151.0,3.0,6.0,0.0,0.0,83.0,2.0,20.0,80.0,,,,,,,,,,,,
468.0,1,1,3,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,,264.0,145.0,119.0,8.0,11.0,0.0,3.0,57.0,6.0,1.0,0.0,11.0,27.0,18.0,10.0,20.0,39.0,24.0,,2.0,,,2.0,,,,,,,,,1.0,8.0,,,,,,,,,,,,,,,,69.3,13.9,,14.7,,2.1,2,2,2,0,0,1,0,0,,0,2,,1,,3,3,3,3,3,10.0,15.0,8.0,0.0,0.0,33.0,1.0,3.0,,,32.0,4.0,,,,,,,,,,,,,,,1,7,9,61.0,15.0,1,1,1,1,1,2,1,1,1,68.0,136.0,,,,,,80.0,24.0,48.0,,,,,,28.0,,,,,,
469.0,1,1,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,,,240.0,120.0,120.0,12.0,10.0,4.0,2.0,51.0,14.0,1.0,0.0,5.0,22.0,18.0,6.0,20.0,23.0,28.0,,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,77.0,13.7,0.0,2.6,,6.7,2,2,2,0,0,1,1,0,,0,1,2,-999,,4,3,3,3,3,40.0,15.0,5.0,13.0,0.0,1.0,,,1.0,8.0,,,,,,,,,,1,1,1,1,1,2,2,1,7,10,59.0,30.0,1,1,1,1,1,1,1,1,1,109.0,124.0,0.0,0.0,0.0,0.0,52.0,5.0,37.3,42.4,0.0,0.0,0.0,0.0,17.8,1.7,,,,,,
470.0,1,1,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,,296.0,162.0,134.0,10.0,21.0,1.0,0.0,60.0,13.0,1.0,0.0,7.0,21.0,25.0,7.0,20.0,50.0,10.0,,2.0,,,2.0,,,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,47.9,10.7,,40.3,,0.8,0,0,0,0,0,0,0,0,,1,1,2,-999,,4,3,2,1,1,12.0,11.0,13.0,2.0,6.0,5.0,,,1.0,20.0,,,,,,,,,,1,1,1,1,1,2,1,1,7,,49.0,126.0,1,1,1,1,1,1,1,2,1,79.0,143.0,0.0,18.0,,,,,30.4,60.0,,7.5,,,,,,,,,,
471.0,1,2,3,1,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,1,2,,,62.0,33.0,29.0,5.0,7.0,1.0,4.0,27.0,3.0,1.0,,16.0,2.0,6.0,3.0,11.04,15.0,12.0,,1.0,,,,,,,,,,,,1.0,1.0,4.0,,,,,,1.0,,,,,,,,,45.0,15.1,0.0,31.1,,8.8,3,3,3,0,1,0,0,0,,0,1,2,-999,,3,3,3,3,3,13.0,7.0,3.0,4.0,4.0,6.0,1.0,16.0,,,,,,,1.0,2.0,,,,1,1,2,1,1,1,2,1,5,,27.0,15.0,1,1,1,1,1,1,1,1,1,17.0,27.0,,,,,,28.0,,,,,,,,,,10.0,11.0,,,
472.0,1,1,3,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,2,,,223.0,130.0,93.0,12.0,26.0,8.0,0.0,55.0,12.0,1.0,0.0,12.0,18.0,15.0,10.0,18.03,24.0,30.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,72.2,12.4,0.0,11.5,,3.9,2,2,2,0,0,0,0,0,,1,2,,1,,2,2,2,0,0,37.0,17.0,9.0,9.0,0.0,0.0,,,1.0,5.0,,,,,,,,,,1,1,1,1,1,1,2,1,7,8,58.0,15.0,1,1,1,1,1,2,1,1,1,104.0,163.0,1.0,32.0,,,,24.0,15.0,72.0,,10.0,,,,3.0,,,,,,
473.0,1,1,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,,,289.0,159.0,130.0,7.0,4.0,4.0,1.0,77.0,12.0,1.0,,21.0,28.0,10.0,4.0,,46.0,17.0,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,67.5,18.3,0.0,4.6,0.0,9.6,2,2,2,0,0,1,0,0,,0,1,2,-999,,0,0,0,0,0,67.0,18.0,7.0,8.0,1.0,0.0,1.0,25.0,,,,,,,,,,,,1,1,1,1,1,1,2,1,7,10,76.0,15.0,1,1,1,1,1,1,1,1,1,64.0,134.0,2.0,30.0,,1.0,,,10.0,40.0,2.0,7.0,,0.5,,,,,,,,
474.0,2,1,3,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,,,272.0,146.0,126.0,7.0,18.0,,4.0,60.0,14.0,1.0,,24.0,20.0,20.0,10.0,17.5,,,,1.0,,,1.0,,,,,,,,,2.0,1.0,12.0,,,,,,1.0,,,,,,,,,82.0,3.0,6.0,1.0,0.0,8.0,2,2,2,0,0,0,0,0,,1,1,1,-999,,3,3,3,3,3,20.0,10.0,4.0,5.0,4.0,3.0,,,,,1.0,5.0,,,1.0,1.0,,,,1,1,2,1,1,2,1,1,7,,70.0,15.0,1,1,1,1,1,1,1,2,1,34.0,60.0,,,,,,5.0,20.0,70.0,3.0,4.0,3.0,,,,,,,,,
475.0,1,2,3,2,1,2,2,1,1,1,1,2,2,2,1,1,2,1,2,1,2,,,59.0,34.0,25.0,4.0,4.0,7.0,1.0,19.0,2.0,1.0,0.0,5.0,9.0,5.0,,,16.0,3.0,,2.0,3.0,1.0,2.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,82.0,10.5,,1.5,,6.0,1,1,1,0,1,0,0,0,,0,1,2,-999,,5,4,4,4,4,8.0,10.0,6.0,4.0,0.0,2.0,,,,,,,,,,,,1.0,10.0,1,1,2,2,1,2,2,1,3,,22.0,16.0,1,1,1,1,1,1,1,1,1,39.0,10.0,,5.0,,2.0,2.0,3.0,48.0,40.0,,1.0,,1.0,,,,,,,,
477.0,1,1,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,,299.0,172.0,127.0,4.0,6.0,1.0,,66.0,8.0,1.0,0.0,18.0,31.0,23.0,2.0,16.02,40.0,34.0,,,,,3.0,1.0,,1.0,,,,,,1.0,1.0,9.0,,,,,,,,2.0,,,1.0,,,,66.2,13.1,0.0,3.1,0.0,14.0,0,0,0,,,,,,,,1,2,-999,,5,5,5,5,5,101.0,11.0,6.0,8.0,,,1.0,20.0,,,,,,,,,,,,1,1,1,2,1,1,2,1,,8,54.0,22.5,1,1,1,1,1,2,1,1,1,42.0,159.0,2.0,,,,,144.0,,100.0,,,,,,,,,,,,
